id,popularity,runtime,vote_average,vote_count,,,,,
,6.727949,94,5.7,55,,,,,
,16.343317,105,7,322,,,,,
,14.818718,101,5.3,220,,,,,
,43.862456,139,6.5,987,,,,,
,2.706207,91,4.7,64,,,,,
,27.903999,110,5.5,555,,,,,
,3.746806,102,4.8,91,,,,,
,17.112498,102,5.6,294,,,,,
,10.304172,83,4.9,135,,,,,
,37.335721,123,6.9,1121,,,,,
,0.912395,103,4.7,9,,,,,
,16.782471,118,6.5,357,,,,,
,3.503408,114,6.6,53,,,,,
,9.122828,180,7.7,115,,,,,
,5.419181,121,6.6,60,,,,,
,9.07278,114,6.2,142,,,,,
,2.864979,173,7.4,34,,,,,
,2.877488,135,6.7,25,,,,,
,5.516207,138,6.6,49,,,,,
,13.930763,148,7,291,,,,,
,20.27704,93,5.8,307,,,,,
,0.126738,100,0,0,,,,,
,131.815575,113,7,5371,,,,,
,16.832312,91,5,320,,,,,
,9.133747,139,7,169,,,,,
,24.606012,96,6.8,827,,,,,
,3.276912,101,5.3,29,,,,,
,16.830184,96,5.1,344,,,,,
,39.58676,100,7.5,926,,,,,
,41.946523,128,7.3,1064,,,,,
,20.697556,109,5.4,254,,,,,
,1.656695,114,5.3,18,,,,,
,17.932561,106,5.4,240,,,,,
,15.50957,141,6.5,224,,,,,
,4.602185,195,7.1,67,,,,,
,40.379966,138,7.1,877,,,,,
,12.601306,101,5.3,110,,,,,
,24.389194,98,5.6,506,,,,,
,12.867326,85,6.3,121,,,,,
,23.328823,89,4.8,469,,,,,
,29.775441,99,6.7,663,,,,,
,19.642328,105,5.1,497,,,,,
,7.339908,96,4.9,110,,,,,
,35.099611,124,6.1,766,,,,,
,16.541791,118,6.6,238,,,,,
,31.92695,94,6.3,799,,,,,
,9.060642,124,5.7,116,,,,,
,46.509071,135,7.9,4665,,,,,
,21.538222,108,5.8,363,,,,,
,33.923786,124,7.2,813,,,,,
,20.908494,98,5.3,394,,,,,
,16.901954,97,6.4,987,,,,,
,15.039407,123,6.2,323,,,,,
,13.655735,99,5.3,185,,,,,
,21.620317,101,6.7,390,,,,,
,14.642055,92,5.6,359,,,,,
,17.107065,125,6.5,1661,,,,,
,38.21708,107,6.3,2359,,,,,
,14.993169,103,6,242,,,,,
,24.147269,129,7,544,,,,,
,18.47242,107,6,394,,,,,
,18.84332,90,5.7,414,,,,,
,15.901137,107,5.3,313,,,,,
,59.19888,93,7.1,2699,,,,,
,14.48851,120,6.7,374,,,,,
,23.197408,101,6.3,1018,,,,,
,10.651202,105,6.7,232,,,,,
,10.032626,113,5.6,143,,,,,
,6.048743,106,6.3,67,,,,,
,34.628738,96,6.9,832,,,,,
,47.5612,87,6.2,1061,,,,,
,16.473355,107,6.3,427,,,,,
,6.201404,90,5.6,104,,,,,
,15.560918,121,6.6,225,,,,,
,25.799697,111,6.2,620,,,,,
,4.822033,90,4,104,,,,,
,3.379454,110,5.4,44,,,,,
,26.9385,100,5.3,724,,,,,
,4.098444,75,7.1,24,,,,,
,4.901553,132,7.2,18,,,,,
,5.347936,108,5.9,86,,,,,
,4.120549,93,5,13,,,,,
,49.973462,153,8,2055,,,,,
,13.611544,102,6,262,,,,,
,6.775294,137,6.9,113,,,,,
,27.891012,113,5.7,557,,,,,
,13.864975,161,7,279,,,,,
,42.213765,138,6.5,2415,,,,,
,29.887404,126,5.9,541,,,,,
,74.417456,99,8,4519,,,,,
,7.06762,101,6.4,131,,,,,
,15.895661,103,6.2,433,,,,,
,19.258041,118,7,462,,,,,
,47.753598,99,6.2,1195,,,,,
,15.585138,105,6.4,302,,,,,
,32.217425,113,6.9,677,,,,,
,34.86859,93,6.1,875,,,,,
,36.432598,108,6,1344,,,,,
,73.640445,81,7.7,5269,,,,,
,49.526736,116,6.8,1783,,,,,
,26.780961,104,7,1293,,,,,
,6.487344,105,6,89,,,,,
,25.996219,113,7.4,821,,,,,
,46.212155,134,7.2,957,,,,,
,32.105328,132,7.2,1101,,,,,
,41.156217,92,6.2,981,,,,,
,37.179547,99,6.7,848,,,,,
,34.391792,90,6.1,1099,,,,,
,40.176265,115,6.5,1023,,,,,
,10.704596,102,6.5,166,,,,,
,79.579532,127,8.1,5765,,,,,
,63.13678,112,7.3,3382,,,,,
,27.870755,87,6.7,574,,,,,
,31.242999,138,7.6,1422,,,,,
,70.456012,132,7.7,2439,,,,,
,29.415229,103,6.4,503,,,,,
,55.109138,123,7.7,3067,,,,,
,30.695228,111,6.1,978,,,,,
,13.788422,102,6,449,,,,,
,4.590277,78,6,100,,,,,
,3.845231,132,5.9,56,,,,,
,26.952727,133,7.2,619,,,,,
,33.704181,109,6.7,1205,,,,,
,19.925026,125,6.7,362,,,,,
,43.742241,97,6.4,2652,,,,,
,46.377628,118,6.6,4697,,,,,
,9.166658,87,4.9,95,,,,,
,34.36645,89,6,733,,,,,
,12.967137,100,5.8,284,,,,,
,50.670253,111,6.4,1172,,,,,
,24.694551,109,6.7,607,,,,,
,11.409124,99,5.8,205,,,,,
,7.922716,114,5.8,81,,,,,
,33.385429,89,5.9,856,,,,,
,8.584398,95,5.3,214,,,,,
,41.569541,98,6.3,1204,,,,,
,43.753585,94,7.4,1990,,,,,
,18.568021,85,5.5,319,,,,,
,28.350529,124,7.4,1317,,,,,
,10.81051,131,5.8,196,,,,,
,19.578249,107,5.6,376,,,,,
,5.73667,99,5.7,100,,,,,
,28.624038,83,6.3,521,,,,,
,27.230493,131,6,506,,,,,
,30.380747,85,6.8,643,,,,,
,29.489274,126,6.9,977,,,,,
,8.058109,102,5.1,123,,,,,
,33.369305,123,7.4,1049,,,,,
,16.52083,105,6.6,796,,,,,
,11.19602,125,6.2,243,,,,,
,14.585968,92,4.9,140,,,,,
,43.571612,77,7.2,1894,,,,,
,8.305085,118,7.2,144,,,,,
,55.424027,121,7.2,2416,,,,,
,65.364452,123,7.3,2067,,,,,
,45.083509,99,6.2,966,,,,,
,82.052056,112,7.4,1990,,,,,
,15.011624,111,6.9,260,,,,,
,25.060342,107,6.6,582,,,,,
,11.42943,104,5.6,159,,,,,
,32.26789,113,7.1,721,,,,,
,33.394082,113,6.2,767,,,,,
,73.987775,95,6.5,2263,,,,,
,10.608998,84,3.7,359,,,,,
,12.821329,126,7.2,238,,,,,
,30.131498,101,6.4,703,,,,,
,12.113235,94,6.6,384,,,,,
,31.191975,111,6.5,1263,,,,,
,11.916389,95,3.8,221,,,,,
,20.355458,98,5.7,359,,,,,
,63.848541,100,5.8,1463,,,,,
,8.999675,108,6.6,162,,,,,
,9.278361,125,6.5,206,,,,,
,7.185212,94,5.1,66,,,,,
,55.806402,79,6.6,1262,,,,,
,48.237797,106,6.4,1323,,,,,
,17.943945,111,5.9,278,,,,,
,19.143721,63,6.8,258,,,,,
,15.67747,85,4.1,210,,,,,
,4.52363,108,6.3,66,,,,,
,13.064264,139,6.4,158,,,,,
,2.644427,127,6.2,27,,,,,
,5.301589,106,5.4,163,,,,,
,20.252143,95,4.8,442,,,,,
,29.359201,118,5.9,690,,,,,
,20.063165,108,5.8,339,,,,,
,6.246199,111,5.2,112,,,,,
,27.71063,124,5.7,457,,,,,
,2.850896,104,5,66,,,,,
,34.421696,133,6.9,905,,,,,
,15.89534,87,4.8,458,,,,,
,18.706504,109,6,311,,,,,
,9.607391,87,6,127,,,,,
,2.77255,98,5.2,47,,,,,
,17.834976,99,5.4,295,,,,,
,20.236951,112,6.6,1233,,,,,
,16.883429,108,5.7,313,,,,,
,12.779201,126,6.8,125,,,,,
,14.729386,98,5.5,278,,,,,
,23.227877,104,5.5,671,,,,,
,11.374306,110,5.1,221,,,,,
,10.703602,130,6.3,240,,,,,
,10.756266,97,5.1,202,,,,,
,4.352422,96,5,68,,,,,
,9.301562,114,6.7,157,,,,,
,18.27083,106,6,603,,,,,
,19.106154,135,6.4,330,,,,,
,5.259585,100,4,72,,,,,
,3.226243,100,5.4,44,,,,,
,21.677732,85,2.9,462,,,,,
,43.882857,107,5.7,1266,,,,,
,12.10235,102,4.7,114,,,,,
,3.362045,111,6.1,152,,,,,
,10.694417,86,4.8,131,,,,,
,6.353971,108,6.7,161,,,,,
,37.181019,123,6.3,869,,,,,
,4.952735,134,7.2,129,,,,,
,22.975918,91,5.5,543,,,,,
,8.359599,108,5.8,153,,,,,
,16.102271,122,7.4,383,,,,,
,49.336397,229,8.2,1069,,,,,
,29.647844,118,5.9,638,,,,,
,12.467267,138,6.7,144,,,,,
,2.774811,108,6,31,,,,,
,3.71305,80,5.4,29,,,,,
,8.386432,92,6.3,141,,,,,
,3.866026,98,5,29,,,,,
,12.790408,87,5,205,,,,,
,35.53352,160,7,776,,,,,
,4.065212,125,5,41,,,,,
,20.362025,91,5.9,306,,,,,
,48.0343,92,5.4,656,,,,,
,13.268936,129,6.4,286,,,,,
,8.010046,93,5.5,90,,,,,
,12.257654,140,7,38,,,,,
,6.036684,110,3,16,,,,,
,10.958697,103,5.8,195,,,,,
,2.625594,85,6.4,7,,,,,
,2.981047,110,6.6,69,,,,,
,66.242737,83,5.6,2238,,,,,
,71.496894,115,6.8,1940,,,,,
,35.580032,136,7.3,718,,,,,
,8.085872,127,5.9,159,,,,,
,10.364582,86,5.8,135,,,,,
,16.87784,122,7.2,328,,,,,
,18.165957,113,6.6,275,,,,,
,8.93941,100,5,85,,,,,
,20.55509,91,5.5,431,,,,,
,3.735723,157,6.9,51,,,,,
,4.310168,112,6.3,26,,,,,
,12.653831,87,4.9,287,,,,,
,24.240361,103,6.8,455,,,,,
,92.982009,90,7.4,3416,,,,,
,61.76233,147,7.7,1355,,,,,
,66.976776,118,7.1,2781,,,,,
,7.981116,79,5.7,147,,,,,
,21.252797,104,6.1,400,,,,,
,19.237254,110,6.6,392,,,,,
,27.555646,102,6.2,594,,,,,
,66.169628,131,7.5,3948,,,,,
,24.917665,99,6.4,564,,,,,
,57.518472,130,7.3,2607,,,,,
,11.870161,120,6.2,127,,,,,
,7.534003,135,7,159,,,,,
,44.529429,101,6.8,1016,,,,,
,14.949395,103,5.5,427,,,,,
,14.726338,115,6.5,356,,,,,
,24.13081,110,7.4,1286,,,,,
,45.915165,90,7.1,1061,,,,,
,28.043508,105,6.4,799,,,,,
,26.090746,127,6.3,490,,,,,
,14.530803,90,6.6,521,,,,,
,13.308127,99,5.5,282,,,,,
,38.0958,89,6.1,1337,,,,,
,37.729059,115,6.9,823,,,,,
,18.650748,96,6.4,471,,,,,
,15.794946,104,6.1,327,,,,,
,45.054936,117,7.1,4645,,,,,
,25.039383,83,5.6,531,,,,,
,6.756771,99,4.6,148,,,,,
,22.14595,81,6.1,493,,,,,
,36.58383,135,7.7,1358,,,,,
,94.056131,117,7.9,3509,,,,,
,10.703456,139,6.5,148,,,,,
,41.638961,113,6,883,,,,,
,14.518708,117,6.5,323,,,,,
,3.312385,97,4.5,38,,,,,
,3.75074,98,7,49,,,,,
,22.074306,103,5.8,491,,,,,
,4.436792,119,6,69,,,,,
,14.639324,94,5.5,345,,,,,
,1.767479,86,5.5,46,,,,,
,13.145205,98,4.8,296,,,,,
,12.921594,108,5.8,195,,,,,
,28.397048,108,5.5,640,,,,,
,7.039189,134,6.8,91,,,,,
,16.785866,110,6.2,244,,,,,
,40.28635,103,6.3,2224,,,,,
,6.009644,145,5.6,61,,,,,
,25.520976,90,5.7,615,,,,,
,25.633663,131,6.2,527,,,,,
,22.527211,129,6.2,1214,,,,,
,24.09152,109,7.1,598,,,,,
,6.248273,114,5.7,57,,,,,
,9.548391,163,6.9,67,,,,,
,12.576381,92,6.9,235,,,,,
,12.741073,120,6.2,205,,,,,
,16.188572,113,6.7,413,,,,,
,5.576937,116,5.6,65,,,,,
,18.913,115,6.2,345,,,,,
,44.714264,133,7.5,1065,,,,,
,11.870301,117,6,238,,,,,
,5.753705,117,6.7,33,,,,,
,28.227984,101,6.6,607,,,,,
,11.678561,82,5.5,247,,,,,
,36.921445,110,7.4,1323,,,,,
,17.567332,193,7.3,235,,,,,
,16.698316,130,6.3,288,,,,,
,47.862016,102,7,1002,,,,,
,39.324831,100,7.2,828,,,,,
,18.591657,110,6.7,396,,,,,
,5.650125,109,6.7,120,,,,,
,3.123583,113,5.9,44,,,,,
,23.917982,109,6.1,563,,,,,
,8.715822,99,5.5,98,,,,,
,5.737161,106,6.8,79,,,,,
,14.788073,89,4.4,222,,,,,
,38.279458,98,6.5,1068,,,,,
,9.670031,93,5.9,173,,,,,
,5.271559,112,5.9,56,,,,,
,17.193659,106,6.3,333,,,,,
,8.31653,104,5.2,127,,,,,
,2.653988,120,5.9,23,,,,,
,0.548435,133,6.9,6,,,,,
,31.250383,91,5.2,788,,,,,
,24.345651,97,6,879,,,,,
,38.473732,116,6.2,1983,,,,,
,31.792964,122,6.8,796,,,,,
,61.309619,113,6.2,1131,,,,,
,5.411154,111,5.8,628,,,,,
,41.832392,111,6.6,1148,,,,,
,21.988861,121,6.8,399,,,,,
,19.068175,139,7,262,,,,,
,24.114459,115,6.3,404,,,,,
,20.256571,175,6.9,207,,,,,
,8.802626,85,6.2,455,,,,,
,37.355826,90,5.9,1023,,,,,
,39.742009,106,7.3,1112,,,,,
,30.981604,100,5.2,629,,,,,
,31.893932,130,6.1,1573,,,,,
,15.376391,109,5.9,194,,,,,
,5.894163,94,4.9,89,,,,,
,10.981038,127,7.1,146,,,,,
,22.07638,104,6.8,633,,,,,
,10.925618,100,5.2,144,,,,,
,21.219292,118,5.7,718,,,,,
,14.831402,118,5.8,198,,,,,
,22.520842,111,6.1,426,,,,,
,3.314094,110,4.8,54,,,,,
,7.964451,99,4.5,110,,,,,
,1.492056,101,5.5,34,,,,,
,4.810621,100,6,62,,,,,
,9.317265,103,6.5,165,,,,,
,5.644844,100,3.9,95,,,,,
,4.475007,95,5.3,84,,,,,
,66.097437,116,6.3,1091,,,,,
,20.679652,129,6.8,417,,,,,
,38.171417,127,6.9,864,,,,,
,30.884535,125,7,1591,,,,,
,49.510658,133,7.6,1709,,,,,
,50.7453,116,7.8,3086,,,,,
,10.445391,131,6.1,143,,,,,
,80.879032,93,7.2,4369,,,,,
,33.93914,117,7.2,765,,,,,
,26.576385,129,6.1,661,,,,,
,104.469351,195,8.3,4329,,,,,
,42.191509,146,7.8,1910,,,,,
,20.267062,128,5.7,364,,,,,
,22.644275,93,5.4,500,,,,,
,7.182761,127,4.9,71,,,,,
,26.69592,97,5.8,594,,,,,
,7.336256,100,4.7,64,,,,,
,12.739721,83,5.6,231,,,,,
,46.942396,85,6.4,2251,,,,,
,15.505137,88,5.8,286,,,,,
,38.272889,119,7.6,1384,,,,,
,53.645267,122,7.7,3003,,,,,
,28.468,99,6.1,853,,,,,
,35.310712,97,6.5,1356,,,,,
,28.727731,121,6.8,951,,,,,
,4.340616,95,5.1,377,,,,,
,14.604911,104,5.7,210,,,,,
,38.688822,107,6.1,1331,,,,,
,30.537845,130,7.4,626,,,,,
,19.750059,115,6,330,,,,,
,25.939385,111,7.2,476,,,,,
,31.64341,93,5.8,974,,,,,
,26.811541,101,6.8,946,,,,,
,40.646102,96,7,1113,,,,,
,34.160448,106,7.2,1223,,,,,
,5.377155,100,7,35,,,,,
,48.552871,117,6.4,1451,,,,,
,18.228538,101,6.1,440,,,,,
,29.342744,94,6.7,1493,,,,,
,63.654244,145,8.2,3128,,,,,
,11.859396,102,5,284,,,,,
,24.356483,97,6.4,711,,,,,
,70.105981,170,8,2948,,,,,
,8.618208,97,6.3,174,,,,,
,21.189028,163,7.4,355,,,,,
,31.364901,109,6.1,770,,,,,
,7.615653,97,5.9,87,,,,,
,37.817905,158,7.9,1537,,,,,
,5.784661,85,5.8,44,,,,,
,8.255708,84,5.6,61,,,,,
,6.086083,86,5.5,112,,,,,
,17.17372,119,6.3,386,,,,,
,16.936576,98,6.4,298,,,,,
,25.838073,97,5.6,529,,,,,
,5.625632,105,5.4,115,,,,,
,17.312433,124,6.6,259,,,,,
,53.811461,94,6.4,1798,,,,,
,7.057765,105,5.8,368,,,,,
,19.045146,104,5.5,299,,,,,
,21.729434,101,5.5,444,,,,,
,12.837116,101,5.8,236,,,,,
,20.953265,114,7,451,,,,,
,10.81439,105,6.4,671,,,,,
,27.683874,90,6.1,663,,,,,
,9.855474,97,4.9,199,,,,,
,12.756344,128,6,171,,,,,
,29.533437,114,7.1,797,,,,,
,14.179538,124,7.1,334,,,,,
,14.340095,89,5.5,350,,,,,
,9.795985,144,6.9,147,,,,,
,6.889437,93,4.7,123,,,,,
,19.428994,81,5.4,325,,,,,
,7.326034,83,4.7,71,,,,,
,136.747729,142,8.5,8205,,,,,
,6.081772,92,4.7,146,,,,,
,17.329269,113,6.7,244,,,,,
,22.622453,111,5.7,543,,,,,
,20.561682,121,6.9,483,,,,,
,13.288177,98,5.9,185,,,,,
,19.212552,107,6.5,318,,,,,
,29.365851,106,7.2,661,,,,,
,10.232599,136,6.7,134,,,,,
,8.870614,97,6.2,183,,,,,
,19.402816,115,6.6,1262,,,,,
,24.903418,97,6.2,515,,,,,
,14.562197,99,5.4,341,,,,,
,18.896239,103,6,414,,,,,
,15.960916,95,6.9,530,,,,,
,25.848003,93,6.5,656,,,,,
,6.337063,98,4.6,82,,,,,
,10.006282,90,5.4,66,,,,,
,2.753501,107,4.7,28,,,,,
,6.718497,90,5,54,,,,,
,7.538513,120,6.9,110,,,,,
,21.606001,115,5.4,597,,,,,
,13.715715,91,5.6,265,,,,,
,3.707511,108,4.3,29,,,,,
,7.001176,107,5.2,147,,,,,
,39.784026,108,6.3,824,,,,,
,10.115011,100,5.2,101,,,,,
,7.321181,85,4.4,46,,,,,
,32.854557,131,6.7,973,,,,,
,6.309587,88,6.3,313,,,,,
,8.363702,91,4.9,132,,,,,
,4.88794,145,7,59,,,,,
,14.17009,109,6.5,304,,,,,
,12.18362,116,6.2,135,,,,,
,9.169271,122,6.2,137,,,,,
,8.127728,107,7,210,,,,,
,10.699952,120,6,378,,,,,
,29.796394,99,7.1,705,,,,,
,11.60921,104,5.6,194,,,,,
,51.915025,140,7.7,1272,,,,,
,8.314624,132,6.7,97,,,,,
,5.529035,254,6.6,90,,,,,
,4.002579,113,6.1,82,,,,,
,3.888776,99,4.6,45,,,,,
,7.296459,100,6.2,111,,,,,
,21.680424,92,5.8,498,,,,,
,7.946769,105,5.3,25,,,,,
,7.473455,110,5.5,144,,,,,
,5.073536,116,6.4,60,,,,,
,3.623002,92,5.7,34,,,,,
,41.075532,111,6.8,1087,,,,,
,4.020194,117,5,22,,,,,
,2.083856,95,5.5,28,,,,,
,2.909346,95,4.8,47,,,,,
,8.450513,127,7.3,166,,,,,
,8.186936,98,5.5,138,,,,,
,5.079017,95,5.1,14,,,,,
,17.603823,121,6.4,387,,,,,
,7.008216,95,3.5,118,,,,,
,20.011435,80,7,738,,,,,
,4.051221,107,5.9,66,,,,,
,5.987486,91,6.1,58,,,,,
,3.849873,117,6.2,19,,,,,
,3.593165,114,6.6,49,,,,,
,30.058263,124,7.7,704,,,,,
,17.339852,122,6,326,,,,,
,15.805449,88,5.6,151,,,,,
,15.279021,154,7.1,380,,,,,
,5.000126,117,6,21,,,,,
,1.684948,82,3.8,7,,,,,
,5.753564,85,6.3,10,,,,,
,35.022029,117,5,712,,,,,
,12.31708,121,6.2,227,,,,,
,1.894749,128,7,31,,,,,
,6.895866,100,6.5,114,,,,,
,3.344158,100,4.1,26,,,,,
,14.480628,119,7,257,,,,,
,14.613152,137,5.5,301,,,,,
,22.258428,119,6.9,477,,,,,
,30.445257,102,6.5,835,,,,,
,35.244037,120,6.1,840,,,,,
,15.333575,98,5.4,285,,,,,
,15.237142,105,6.4,225,,,,,
,23.441135,98,6.2,531,,,,,
,25.03414,107,6.4,505,,,,,
,24.70166,91,6.6,541,,,,,
,16.146572,137,7.2,341,,,,,
,20.793026,100,5.1,374,,,,,
,5.771479,115,6.1,67,,,,,
,27.326466,102,6.1,721,,,,,
,3.572339,108,5.9,111,,,,,
,20.69219,93,5.9,742,,,,,
,1.903405,88,5.5,24,,,,,
,10.713521,127,7.6,721,,,,,
,7.701041,95,5.5,160,,,,,
,6.589193,87,5.8,92,,,,,
,2.753313,134,5.9,58,,,,,
,3.113009,107,4.7,49,,,,,
,5.566203,124,5.7,53,,,,,
,8.630825,89,5,141,,,,,
,23.343839,88,5.3,581,,,,,
,6.138213,118,6.5,55,,,,,
,2.353441,93,4.1,19,,,,,
,2.439184,72,6.8,26,,,,,
,0.515677,120,5.4,15,,,,,
,26.324874,98,6.1,568,,,,,
,49.549984,119,8.2,1991,,,,,
,57.300674,88,7.2,3550,,,,,
,23.839127,90,5.9,512,,,,,
,78.51783,124,8.2,5879,,,,,
,33.872182,118,6.5,1699,,,,,
,27.33256,85,6.6,546,,,,,
,38.799596,98,6.4,1378,,,,,
,20.317469,101,6.5,910,,,,,
,18.493202,108,6.7,1789,,,,,
,7.901891,97,6,118,,,,,
,53.682367,126,7.9,4097,,,,,
,11.183197,97,6.3,325,,,,,
,8.842722,99,5.1,73,,,,,
,8.976738,114,5.9,66,,,,,
,2.634119,88,6.4,11,,,,,
,26.257951,93,5.6,505,,,,,
,12.777008,89,3.5,224,,,,,
,6.130231,98,6.6,124,,,,,
,4.030724,94,6.5,11,,,,,
,6.921263,102,6.6,55,,,,,
,12.869436,98,6.1,82,,,,,
,15.676123,124,6.6,261,,,,,
,8.426589,110,6.6,246,,,,,
,11.071522,90,5.8,101,,,,,
,5.494047,86,5.9,56,,,,,
,6.618149,141,5.5,73,,,,,
,7.876883,139,6.5,57,,,,,
,35.169779,104,6.5,1343,,,,,
,39.890798,96,6.7,902,,,,,
,22.096286,112,6.8,431,,,,,
,41.967005,127,6.9,1339,,,,,
,57.110486,119,6.5,1590,,,,,
,16.234053,97,6.3,489,,,,,
,11.263361,127,6.5,110,,,,,
,20.699212,110,6,428,,,,,
,17.606087,135,7.3,385,,,,,
,13.786075,84,4.6,304,,,,,
,35.227212,191,7.4,716,,,,,
,27.898438,122,7.3,508,,,,,
,23.218144,114,5.6,354,,,,,
,26.071644,132,7.2,530,,,,,
,9.175762,138,5.9,83,,,,,
,81.829237,121,6.6,2512,,,,,
,17.7091,108,6.1,319,,,,,
,17.772518,108,6,301,,,,,
,5.609755,131,6.8,61,,,,,
,10.259461,83,4.7,225,,,,,
,30.114383,105,6.2,551,,,,,
,10.547959,108,6,160,,,,,
,12.887673,90,5.4,154,,,,,
,13.410919,94,6,223,,,,,
,3.70789,142,6.3,112,,,,,
,21.865021,104,6.4,480,,,,,
,9.448517,106,5.4,201,,,,,
,39.006187,106,5.7,1309,,,,,
,6.404571,98,5.3,72,,,,,
,35.737655,100,6.4,875,,,,,
,4.365196,95,6.1,77,,,,,
,14.925633,106,6.2,239,,,,,
,14.725467,104,4.2,305,,,,,
,0.809588,104,3.6,8,,,,,
,0.816883,107,4.9,8,,,,,
,8.792054,77,3.8,48,,,,,
,25.002715,96,5.2,559,,,,,
,7.588597,114,5.9,128,,,,,
,13.906611,145,7.2,277,,,,,
,13.960945,116,7.2,212,,,,,
,16.668854,100,5.5,224,,,,,
,6.847133,104,5.9,140,,,,,
,48.784734,92,6.2,659,,,,,
,9.088209,121,7.4,98,,,,,
,12.445176,105,5.2,192,,,,,
,4.61335,115,6.7,45,,,,,
,29.230298,116,6.5,720,,,,,
,18.961323,119,6.5,501,,,,,
,2.809378,101,6.3,46,,,,,
,12.819447,117,7,239,,,,,
,14.866351,106,6,122,,,,,
,15.013386,111,5.6,546,,,,,
,8.700565,136,5.5,139,,,,,
,27.197799,81,7.1,893,,,,,
,20.410354,90,6.9,497,,,,,
,10.207065,96,5.1,184,,,,,
,5.683281,106,6.3,123,,,,,
,63.599973,122,6.9,4742,,,,,
,17.746981,123,7.5,356,,,,,
,1.934524,134,7,22,,,,,
,34.433521,92,6.6,1692,,,,,
,26.21425,115,6.4,497,,,,,
,4.781538,104,5.1,76,,,,,
,10.13559,98,6.7,189,,,,,
,5.815881,120,5.8,65,,,,,
,8.982335,117,6.5,52,,,,,
,33.649652,127,6.6,840,,,,,
,2.636193,102,5.5,14,,,,,
,13.847872,91,6.3,276,,,,,
,4.189378,114,5.9,41,,,,,
,21.928025,97,6.7,475,,,,,
,68.159596,115,7.7,3854,,,,,
,81.487685,120,6.3,2395,,,,,
,52.456505,135,7.2,1098,,,,,
,9.662715,90,5,150,,,,,
,25.28436,100,6.1,613,,,,,
,8.351385,105,5.4,183,,,,,
,18.174804,119,8.1,4443,,,,,
,21.815122,94,6.5,728,,,,,
,20.99174,94,6.4,428,,,,,
,19.636044,116,5.9,406,,,,,
,12.25264,91,4.9,209,,,,,
,49.975409,112,7.4,3092,,,,,
,13.590677,95,5.2,221,,,,,
,21.657563,97,5,500,,,,,
,43.057323,108,6.7,1414,,,,,
,16.470895,101,5.4,442,,,,,
,28.703007,109,6.3,679,,,,,
,40.903931,115,6.7,934,,,,,
,22.001408,117,6.7,383,,,,,
,23.139971,107,6.9,923,,,,,
,95.9229,134,7.9,3674,,,,,
,4.748929,118,6.2,116,,,,,
,2.986286,121,6.1,29,,,,,
,47.51363,105,7.5,3601,,,,,
,53.161905,110,7.6,2562,,,,,
,7.050951,114,5.9,52,,,,,
,15.978136,104,7.4,422,,,,,
,42.512296,100,6.3,1252,,,,,
,10.098722,83,3.6,222,,,,,
,15.341196,72,6.1,290,,,,,
,29.023184,127,7.4,817,,,,,
,19.819893,72,5.6,269,,,,,
,11.62423,89,4.6,191,,,,,
,22.049787,96,5.8,381,,,,,
,9.829859,77,6.3,143,,,,,
,29.295801,123,6.7,1261,,,,,
,14.136476,111,6.8,276,,,,,
,6.064638,86,3.2,326,,,,,
,41.503588,128,7.8,2686,,,,,
,20.495749,110,5.9,292,,,,,
,13.906944,102,5.2,283,,,,,
,2.003047,124,6,24,,,,,
,11.349664,98,5.9,308,,,,,
,11.203335,115,5.8,129,,,,,
,8.265317,98,6.1,131,,,,,
,18.632156,104,5.8,481,,,,,
,6.92592,127,7,114,,,,,
,17.165039,82,4.2,315,,,,,
,25.785925,143,6.9,1055,,,,,
,20.311684,103,6.5,505,,,,,
,20.975165,104,7,435,,,,,
,26.509175,98,6.6,660,,,,,
,26.497025,92,5.3,465,,,,,
,14.211699,124,6.4,194,,,,,
,36.819044,86,4.6,793,,,,,
,7.902536,158,6.2,63,,,,,
,30.909699,128,7.1,612,,,,,
,16.663797,107,5.7,295,,,,,
,27.724913,91,5.3,531,,,,,
,17.971883,108,6,328,,,,,
,25.041992,108,6.3,444,,,,,
,7.924428,101,5.4,167,,,,,
,14.857884,113,6.3,257,,,,,
,23.982956,113,7,628,,,,,
,12.458131,87,4.7,171,,,,,
,3.996392,101,5.8,63,,,,,
,30.387754,112,6.6,697,,,,,
,56.481487,108,7.9,3652,,,,,
,19.962713,105,6,368,,,,,
,18.666876,109,6.3,363,,,,,
,55.964605,109,6.7,1778,,,,,
,5.0348,99,5.8,143,,,,,
,28.019226,98,6,634,,,,,
,16.176976,104,5.9,525,,,,,
,17.237143,109,6,593,,,,,
,4.34503,100,5.3,155,,,,,
,11.360997,119,6.5,119,,,,,
,12.300789,88,5.3,124,,,,,
,15.804814,97,5.2,288,,,,,
,9.750557,105,6.3,148,,,,,
,4.100942,89,5.1,44,,,,,
,12.309715,106,6.7,175,,,,,
,62.933899,96,7.1,2181,,,,,
,16.074397,115,6.3,299,,,,,
,17.016284,108,5.8,255,,,,,
,93.067866,109,8.2,2320,,,,,
,17.145287,101,5.4,220,,,,,
,27.256849,103,6.7,542,,,,,
,7.878177,113,5.6,130,,,,,
,0.173964,98,4.9,7,,,,,
,14.370111,121,6.8,260,,,,,
,11.090254,114,6.5,52,,,,,
,20.82778,124,7.1,334,,,,,
,43.644978,148,7.8,3045,,,,,
,8.244324,100,5.6,111,,,,,
,23.292761,94,5,432,,,,,
